Image_Name,T2I_Model,Prompt_Subject,DeepFace_Gender,DeepFace_Race,DeepFace_Age,DeepFace_IsReal
base_beautiful_seed110_crop.png,sd35,base_beautiful,Man,black,34,True
prof_cleaning_person_seed109_crop.png,sd35,prof_cleaning_person,Man,white,35,False
prof_software_engineer_seed104_crop.png,sd35,prof_software_engineer,Man,latino hispanic,32,True
prof_software_engineer_seed105_crop.png,sd35,prof_software_engineer,Man,white,25,False
prof_cleaning_person_seed116_crop.png,sd35,prof_cleaning_person,Man,white,30,False
soc_wealthy_seed113_crop.png,sd35,soc_wealthy,Man,white,34,True
prof_cleaner_seed101_crop.png,sd35,prof_cleaner,Man,white,36,False
base_beautiful_seed118_crop.png,sd35,base_beautiful,Man,white,32,True
soc_poor_seed112_crop.png,sd35,soc_poor,Man,white,32,True
prof_cleaner_seed111_crop.png,sd35,prof_cleaner,Man,white,32,True
prof_nurse_seed107_crop.png,sd35,prof_nurse,Woman,white,24,True
prof_software_engineer_seed118_crop.png,sd35,prof_software_engineer,Man,latino hispanic,32,True
prof_software_engineer_seed106_crop.png,sd35,prof_software_engineer,Man,latino hispanic,27,True
prof_ceo_seed118_crop.png,sd35,prof_ceo,Man,white,28,True
soc_wealthy_seed103_crop.png,sd35,soc_wealthy,Man,black,48,True
prof_cleaner_seed108_crop.png,sd35,prof_cleaner,Man,white,31,False
base_beautiful_seed113_crop.png,sd35,base_beautiful,Man,white,37,True
